x,y,z
-23017.51953,230.3143616,32151.77539
-23017.01172,230.3120728,32151.41016
-23016.63281,230.3104706,32151.13867
-23016.03906,230.30867,32150.71289
-23015.63477,230.308075,32150.42383
-23015.11133,230.3067932,32150.04883
-23014.70703,230.3052673,32149.76172
-23014.3125,230.3040161,32149.48047
-23013.82617,230.3033447,32149.13477
-23013.32227,230.3038177,32148.77734
-23012.89258,230.3035736,32148.4707
-23012.35156,230.3001709,32148.08398
-23011.8457,230.296463,32147.72266
-23011.33789,230.2956085,32147.36133
-23010.82617,230.2969666,32146.99609
-23010.37695,230.2979736,32146.67773
-23009.98047,230.2973328,32146.39648
-23009.43164,230.2948608,32146.00586
-23009.04102,230.2931213,32145.72656
-23008.63867,230.2915497,32145.44141
-23008.23438,230.2900391,32145.15234
-23007.66016,230.2883301,32144.74414
-23007.16406,230.2881317,32144.39063
-23006.63086,230.2879944,32144.00977
-23006.13086,230.28685,32143.65039
-23005.74805,230.2861481,32143.37695
-23005.32031,230.2856445,32143.07031
-23004.76758,230.2839355,32142.67578
-23004.38281,230.2822418,32142.40234
-23003.94727,230.2836609,32142.09375
-23003.41602,230.289444,32141.71484
-23002.88867,230.2944183,32141.33594
-23002.40234,230.2983856,32140.98828
-23001.99805,230.3023834,32140.70117
-23001.4668,230.3077087,32140.32227
-23001.07227,230.3111115,32140.04102
-23000.67969,230.31427,32139.76172
-23000.16406,230.3187714,32139.39258
-22999.76172,230.3223114,32139.10547
-22999.37305,230.3256989,32138.82813
-22998.83203,230.3304443,32138.43945
-22998.45313,230.3337555,32138.16992
-22997.95703,230.3377686,32137.8125
-22997.5293,230.3400116,32137.50586
-22997.14258,230.3415527,32137.23047
-22996.73047,230.3432312,32136.93359
-22996.31836,230.3445587,32136.63867
-22995.7793,230.3453674,32136.25391
-22995.28516,230.3465729,32135.90234
-22994.78711,230.3497314,32135.54688
-22994.4082,230.3526611,32135.27539
-22993.90039,230.3559113,32134.91211
-22993.39258,230.3583679,32134.55078
-22992.89063,230.3609161,32134.19141
-22992.40039,230.3632507,32133.83984
-22991.87305,230.3660126,32133.46484
-22991.48828,230.3680267,32133.18945
-22990.98047,230.370636,32132.82813
-22990.58594,230.3725739,32132.54688
-22990.19141,230.3743439,32132.26367
-22989.76172,230.3764954,32131.95703
-22989.23828,230.3797302,32131.58008
-22988.73633,230.383194,32131.21875
-22988.33594,230.3857269,32130.93164
-22987.82813,230.3898773,32130.56641
-22987.43555,230.3944397,32130.28516
-22987.00586,230.4001007,32129.97852
-22986.49219,230.4056244,32129.61328
-22985.97852,230.4090729,32129.24805
-22985.4707,230.4125214,32128.88672
-22984.99414,230.4157867,32128.54688
-22984.49805,230.4181519,32128.19336
-22983.99609,230.4199677,32127.83789
-22983.47461,230.4223328,32127.4668
-22982.9707,230.4251251,32127.10938
-22982.59766,230.4281769,32126.8457
-22982.1543,230.4328308,32126.5293
-22981.6582,230.4377747,32126.17578
-22981.16406,230.4412079,32125.82422
-22980.76172,230.4437561,32125.53906
-22980.34766,230.4472961,32125.24414
-22979.9375,230.4513855,32124.95313
-22979.43359,230.45578,32124.5957
-22979.05859,230.4579926,32124.33008
-22978.61523,230.4607697,32124.01367
-22978.07227,230.4650574,32123.62695
-22977.68359,230.4684601,32123.34766
-22977.17969,230.4727478,32122.98828
-22976.64844,230.4757996,32122.61133
-22976.25391,230.4771729,32122.33203
-22975.71484,230.4795837,32121.95117
-22975.31445,230.4813995,32121.66797
-22974.77539,230.4826202,32121.28906
-22974.25781,230.4829407,32120.92188
-22973.74609,230.4846497,32120.55859
-22973.33984,230.4867096,32120.27148
-22972.94727,230.489624,32119.99414
-22972.40039,230.4951782,32119.60742
-22972.01367,230.4987946,32119.33398
-22971.61328,230.5013123,32119.05273
-22971.16992,230.5027618,32118.74219
-22970.63086,230.5043793,32118.36133
-22970.23242,230.506897,32118.08203
-22969.72852,230.5124969,32117.72852
-22969.33789,230.5174713,32117.45508
-22968.92188,230.5218658,32117.16211
-22968.40234,230.5260925,32116.79492
-22968.00195,230.5286255,32116.51172
-22967.60938,230.5305176,32116.23242
-22967.08789,230.5332642,32115.86133
-22966.55859,230.5374451,32115.48828
-22966.16211,230.5402222,32115.20898
-22965.625,230.5426025,32114.83008
-22965.12695,230.5458374,32114.48047
-22964.63477,230.5509949,32114.13477
-22964.24414,230.555069,32113.85938
-22963.6875,230.5592651,32113.46484
-22963.28711,230.5619659,32113.18164
-22962.86719,230.5652618,32112.88477
-22962.35352,230.568573,32112.52148
-22961.93359,230.5711517,32112.22656
-22961.50781,230.5745544,32111.92773
-22961.09375,230.5782318,32111.63477
-22960.70313,230.5813141,32111.35938
-22960.1875,230.5853729,32110.99414
-22959.68945,230.5891724,32110.64258
-22959.18945,230.5928345,32110.29102
-22958.67578,230.5967712,32109.92969
-22958.30078,230.6000061,32109.66602
-22957.77148,230.6039429,32109.29102
-22957.27148,230.6064301,32108.9375
-22956.74609,230.6089325,32108.56445
-22956.36328,230.6114502,32108.29297
-22955.79688,230.6152496,32107.88867
-22955.28711,230.6182098,32107.5293
-22954.9043,230.6212769,32107.25977
-22954.38281,230.6269836,32106.89258
-22953.97852,230.631424,32106.60547
-22953.43945,230.6363373,32106.22656
-22953.04688,230.6391296,32105.94922
-22952.52148,230.6415253,32105.57813
-22952.14063,230.6430664,32105.30859
-22951.64453,230.6463928,32104.95313
-22951.23242,230.6505585,32104.66016
-22950.8125,230.6552277,32104.35938
-22950.39258,230.6590576,32104.06055
-22949.96484,230.6609344,32103.75586
-22949.4707,230.6619415,32103.40625
-22949.0957,230.6632385,32103.14063
-22948.5332,230.6653442,32102.74414
-22948.02539,230.6668701,32102.38477
-22947.52539,230.669754,32102.0332
-22947.00195,230.6738129,32101.66211
-22946.58789,230.6762238,32101.36719
-22946.16602,230.6776733,32101.06836
-22945.72461,230.6796265,32100.75391
-22945.31836,230.6822815,32100.4668
-22944.76367,230.6873627,32100.07422
-22944.26953,230.6921387,32099.72461
-22943.88086,230.6959686,32099.44727
-22943.33789,230.7012787,32099.06055
-22942.94922,230.7054138,32098.78711
-22942.54102,230.7104034,32098.49805
-22942.10938,230.7154083,32098.19336
-22941.70508,230.7197113,32097.91016
-22941.18555,230.7255859,32097.54297
-22940.77344,230.7301788,32097.25391
-22940.34375,230.7340393,32096.94727
-22939.84961,230.7374573,32096.59961
-22939.35938,230.740509,32096.25195
-22938.9707,230.7432861,32095.97656
-22938.44531,230.7484741,32095.60547
-22938.05859,230.7526703,32095.33203
-22937.53516,230.7559967,32094.96289
-22937.00977,230.7571869,32094.5918
-22936.63281,230.758316,32094.32422
-22936.18359,230.760437,32094.00781
-22935.68555,230.7632141,32093.65625
-22935.2793,230.7655945,32093.36914
-22934.87891,230.7678986,32093.08789
-22934.43359,230.7702026,32092.77539
-22933.95313,230.7725983,32092.43555
-22933.44531,230.7758179,32092.07813
-22932.92773,230.7783356,32091.71289
-22932.44336,230.7796936,32091.37305
-22931.95117,230.7819366,32091.02344
-22931.45117,230.7852325,32090.66992
-22931.07813,230.7875061,32090.40625
-22930.55273,230.7899628,32090.0332
-22930.14258,230.7921295,32089.74609
-22929.74414,230.7953644,32089.46484
-22929.22266,230.8013611,32089.09766
-22928.7207,230.8071747,32088.74219
-22928.31445,230.8109436,32088.45508
-22927.89063,230.8140411,32088.15625
-22927.35938,230.8176422,32087.78125
-22926.97656,230.820816,32087.50977
-22926.56445,230.8247375,32087.2168
-22926.05273,230.8288116,32086.85547
-22925.53125,230.8318939,32086.48438
-22925.05273,230.8345032,32086.14648
-22924.6543,230.837616,32085.86719
-22924.13086,230.8431396,32085.49609
-22923.74414,230.8464966,32085.22266
-22923.23828,230.8495941,32084.86523
-22922.72266,230.8531647,32084.5
-22922.33203,230.855545,32084.22461
-22921.9082,230.8570099,32083.92383
-22921.38281,230.8587646,32083.55469
-22920.89063,230.8617249,32083.20703
-22920.50391,230.8645325,32082.93164
-22919.9668,230.8677521,32082.55078
-22919.49219,230.8695831,32082.21484
-22918.9668,230.8693848,32081.8418
-22918.4707,230.8652344,32081.49023
-22917.93555,230.8610077,32081.11133
-22917.43945,230.8575745,32080.75977
-22916.92578,230.8536072,32080.39453
-22916.49414,230.8511047,32080.08984
-22915.97656,230.8494873,32079.72266
-22915.48047,230.8477173,32079.37109
-22914.99219,230.8450928,32079.02539
-22914.59766,230.8435211,32078.74609
-22914.07031,230.8424683,32078.375
-22913.58008,230.8414612,32078.02734
-22913.04102,230.8400421,32077.64648
-22912.52539,230.8386078,32077.28125
-22912.01953,230.8372498,32076.92383
-22911.64063,230.8366241,32076.6543
-22911.19336,230.8361664,32076.33594
-22910.6582,230.8354492,32075.95898
-22910.14648,230.8341675,32075.5957
-22909.75781,230.8327789,32075.32227
-22909.27539,230.8308411,32074.98242
-22908.73047,230.8283844,32074.59766
-22908.23242,230.826004,32074.24805
-22907.74414,230.8235168,32073.9043
-22907.26367,230.8215027,32073.56641
-22906.75,230.8198853,32073.20508
-22906.26563,230.8184814,32072.86328
-22905.74219,230.8170166,32072.49414
-22905.32031,230.8157501,32072.19727
-22904.90234,230.8148041,32071.9043
-22904.4707,230.8145905,32071.59961
-22903.9043,230.8144989,32071.19922
-22903.36133,230.8130188,32070.8125
-22902.96289,230.8115082,32070.53125
-22902.45508,230.8090668,32070.16992
-22901.97266,230.8061218,32069.82813
-22901.53125,230.8039246,32069.51758
-22901.11719,230.8028412,32069.22461
-22900.55469,230.8018951,32068.82813
-22900.17383,230.7999725,32068.55859
-22899.74023,230.7961273,32068.25195
-22899.31836,230.7922974,32067.95313
-22898.75781,230.7873993,32067.55664
-22898.33594,230.7837219,32067.25977
-22897.88281,230.7805481,32066.93945
-22897.32617,230.7774963,32066.54688
-22896.80078,230.7745056,32066.17773
-22896.38086,230.7718811,32065.88281
-22895.83789,230.7690277,32065.50195
-22895.26953,230.7667694,32065.10156
-22894.86523,230.7651825,32064.81445
-22894.4043,230.7636871,32064.48828
-22893.86914,230.7626648,32064.10742
-22893.34961,230.7603149,32063.74023
-22892.86719,230.7575836,32063.40039
-22892.45313,230.7565613,32063.10742
-22891.90625,230.7558289,32062.7207
-22891.38672,230.7539978,32062.35352
-22890.85938,230.7515869,32061.98242
-22890.45313,230.7496948,32061.69531
-22889.92969,230.7466431,32061.32617
-22889.4668,230.7430267,32061
-22889.05664,230.7394104,32060.70898
-22888.62891,230.7363892,32060.40625
-22888.18359,230.734726,32060.0918
-22887.67188,230.7327881,32059.73047
-22887.20313,230.7300415,32059.40039
-22886.79102,230.7276764,32059.10938
-22886.23242,230.7237854,32058.71484
-22885.8457,230.720459,32058.44141
-22885.31055,230.7164307,32058.06445
-22884.77734,230.7142334,32057.6875
-22884.38867,230.7130127,32057.41211
-22883.91406,230.7111206,32057.07813
-22883.43359,230.708847,32056.73828
-22883.02539,230.7066345,32056.44922
-22882.46484,230.7036743,32056.05273
-22881.99023,230.701004,32055.71484
-22881.4668,230.6978455,32055.3457
-22881.06641,230.6963806,32055.0625
-22880.65625,230.6951599,32054.77148
-22880.17578,230.6926575,32054.42773
-22879.75,230.6905212,32054.12695
-22879.33008,230.6894684,32053.82813
-22878.79297,230.6883545,32053.44727
-22878.39258,230.6871948,32053.16211
-22877.9707,230.6855621,32052.86328
-22877.44141,230.6808167,32052.48828
-22877.06836,230.6762695,32052.22266
-22876.55273,230.6710815,32051.85547
-22876.02734,230.6673889,32051.48047
-22875.50977,230.6638031,32051.11133
-22875.02539,230.6611176,32050.76563
-22874.61133,230.6590576,32050.46875
-22874.16211,230.6567535,32050.15039
-22873.76563,230.6546326,32049.86914
-22873.21289,230.6510925,32049.47656
-22872.79297,230.6477814,32049.17969
-22872.23047,230.6435089,32048.78125
-22871.83203,230.6408997,32048.49609
-22871.32617,230.6380463,32048.13672
-22870.93945,230.6360779,32047.86133
-22870.51563,230.6342316,32047.55859
-22869.98047,230.6320953,32047.17578
-22869.62109,230.6304626,32046.91797
-22869.18945,230.6282806,32046.61133
-22868.69336,230.625946,32046.25586
-22868.30078,230.6243591,32045.97461
-22867.76758,230.6230927,32045.5918
-22867.37109,230.6224365,32045.30859
-22866.8457,230.6208038,32044.93359
-22866.40625,230.6183777,32044.61914
-22865.98242,230.6156769,32044.31836
-22865.56641,230.6135559,32044.02344
-22865.15039,230.612442,32043.72656
-22864.72656,230.6116943,32043.42188
-22864.29492,230.6107025,32043.11523
-22863.875,230.6090393,32042.81641
-22863.44922,230.606781,32042.51367
-22862.92188,230.6044922,32042.13867
-22862.39844,230.6040192,32041.76563
-22861.86523,230.60289,32041.38672
-22861.39844,230.6018677,32041.05469
-22860.99414,230.6016388,32040.76758
-22860.45117,230.6015625,32040.38281
-22860.04297,230.6012573,32040.0918
-22859.62305,230.6003876,32039.79297
-22859.16016,230.5990143,32039.46094
-22858.72266,230.59729,32039.15039
-22858.28711,230.5953827,32038.83984
-22857.88281,230.5935211,32038.55078
-22857.33398,230.5901031,32038.16211
-22856.81641,230.5859222,32037.79492
-22856.39258,230.5825958,32037.49219
-22855.98633,230.5799103,32037.20313
-22855.47266,230.576767,32036.83594
-22854.98828,230.5747223,32036.49023
-22854.62891,230.5740814,32036.23633
-22854.21094,230.573349,32035.9375
-22853.67383,230.5713348,32035.55469
-22853.26953,230.5690613,32035.26563
-22852.84961,230.5666962,32034.9668
-22852.30664,230.5642853,32034.58203
-22851.94336,230.5628052,32034.32422
-22851.38867,230.559082,32033.93359
-22850.98438,230.5551147,32033.64844
-22850.4668,230.549881,32033.28125
-22850.05469,230.5470276,32032.99023
-22849.63867,230.5453796,32032.69531
-22849.12695,230.5428925,32032.33008
-22848.7207,230.5395966,32032.03906
-22848.28906,230.5358429,32031.73242
-22847.73438,230.5322418,32031.33398
-22847.24023,230.52948,32030.98047
-22846.83203,230.5278015,32030.68945
-22846.30469,230.5255585,32030.31641
-22845.79297,230.5223236,32029.95313
-22845.4043,230.5194702,32029.67969
-22844.93555,230.5169525,32029.34766
-22844.54297,230.5162659,32029.06836
-22844.12305,230.5162811,32028.76758
-22843.57227,230.5158997,32028.375
-22843.03125,230.5144806,32027.98828
-22842.54297,230.5127258,32027.63867
-22842.13086,230.5116425,32027.3457
-22841.62891,230.5112,32026.98828
-22841.14258,230.5104828,32026.64063
-22840.71484,230.5090485,32026.33594
-22840.31055,230.5072784,32026.04688
-22839.74609,230.5039215,32025.64453
-22839.2207,230.5007782,32025.26953
-22838.69531,230.4980774,32024.89648
-22838.26953,230.4958191,32024.5918
-22837.87891,230.493454,32024.31445
-22837.39258,230.4909973,32023.96875
-22836.96484,230.4893036,32023.66211
-22836.54883,230.4874115,32023.36523
-22836.1543,230.4854584,32023.08203
-22835.61133,230.4835205,32022.69336
-22835.21094,230.4824371,32022.40625
-22834.66602,230.4803619,32022.01563
-22834.29102,230.4783783,32021.74805
-22833.74219,230.4753265,32021.35352
-22833.31836,230.4729462,32021.05078
-22832.75586,230.4699554,32020.64844
-22832.37891,230.4679871,32020.37695
-22831.81641,230.4645996,32019.97656
-22831.30664,230.4602356,32019.61133
-22830.82617,230.4556427,32019.26758
-22830.28906,230.4511871,32018.88477
-22829.82031,230.4483948,32018.55078
-22829.43359,230.4462433,32018.27344
-22829.00195,230.4437714,32017.96289
-22828.47852,230.44104,32017.58594
-22828.09375,230.4396667,32017.30859
-22827.55078,230.4386749,32016.91602
-22827.1582,230.4377747,32016.63477
-22826.75391,230.4367371,32016.34375
-22826.23438,230.4359741,32015.97266
-22825.82617,230.4352722,32015.67969
-22825.41797,230.4337311,32015.38672
-22824.97852,230.4307556,32015.07227
-22824.55664,230.4274597,32014.76953
-22824.13672,230.4249573,32014.46875
-22823.74805,230.4233856,32014.19141
-22823.19531,230.4206085,32013.79688
-22822.69922,230.4178009,32013.44141
-22822.30859,230.4161682,32013.16211
-22821.90234,230.4147949,32012.87109
-22821.45117,230.414032,32012.55273
-22820.93945,230.4141388,32012.18945
-22820.39258,230.4129333,32011.79883
-22819.93359,230.4098969,32011.4707
-22819.54492,230.4067078,32011.19141
-22819.01953,230.4034576,32010.81641
-22818.64844,230.4023285,32010.55078
-22818.18359,230.4016724,32010.2207
-22817.62891,230.4014282,32009.82617
-22817.13477,230.401123,32009.47461
-22816.64258,230.4002075,32009.12305
-22816.24414,230.399231,32008.83789
-22815.76758,230.3984833,32008.49805
-22815.29492,230.3969269,32008.16211
-22814.93555,230.3950806,32007.9082
-22814.49805,230.3932343,32007.5957
-22814.08203,230.3925323,32007.29688
-22813.55664,230.3924866,32006.92188
-22813.04688,230.3916168,32006.55859
-22812.60156,230.3897858,32006.24023
-22812.20117,230.3882141,32005.95508
-22811.80078,230.3869171,32005.66797
-22811.30469,230.3850861,32005.3125
-22810.82031,230.3829956,32004.9668
-22810.42383,230.3809662,32004.68359
-22810.02148,230.3783112,32004.39648
-22809.57617,230.3753357,32004.07617
-22809.04688,230.3726807,32003.69531
-22808.67188,230.3711243,32003.42578
-22808.18555,230.3687134,32003.07813
-22807.7793,230.3669281,32002.78516
-22807.35547,230.3657227,32002.48242
-22806.89063,230.3648682,32002.14844
-22806.47852,230.363678,32001.85352
-22805.93164,230.3615723,32001.46289
-22805.55469,230.3602753,32001.19336
-22805.07813,230.3586884,32000.85352
-22804.64258,230.3576965,32000.54297
-22804.25977,230.3573914,32000.26953
-22803.81445,230.3568268,31999.94922
-22803.29297,230.35495,31999.57617
-22802.90234,230.3526764,31999.29492
-22802.35547,230.3491211,31998.9043
-22801.86523,230.3464203,31998.55273
-22801.33789,230.3440857,31998.17578
-22800.85156,230.3421631,31997.82617
-22800.44922,230.3401794,31997.53906
-22799.91406,230.3359528,31997.1543
-22799.42188,230.3304749,31996.80273
-22799.01367,230.3258667,31996.50977
-22798.45313,230.3201447,31996.10547
-22798.04492,230.3164673,31995.8125
-22797.64453,230.3139648,31995.52734
-22797.21875,230.3129272,31995.22266
-22796.80859,230.3126068,31994.93164
-22796.38281,230.3113708,31994.62891
-22795.9668,230.3093109,31994.33203
-22795.54688,230.3073273,31994.0332
-22795.01953,230.3052979,31993.6582
-22794.50391,230.3031006,31993.28906
-22793.99414,230.301712,31992.92383
-22793.58398,230.3015289,31992.63086
-22793.05859,230.3014221,31992.25391
-22792.66992,230.3006134,31991.97656
-22792.23438,230.2990265,31991.66602
